citing_index	cited_index	depth	citing_opinion_id	cited_opinion_id	citing_decision_name	court	docket_id	cluster_id	cited_decision_name	overruled	notes
88	10	4	109499	106821	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Parden v. Terminal Railway of Alabama State Docks Department (1964)	no	
88	11	4	109499	108763	National League of Cities v. Usery,426 U.S. 833  (1976)	scotus	397308	109499	Employees of Department of Public Health v. Department of Public Health (1973)	no	
89	0	10	109450	108848	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Pittsburgh Press Co. v. Pittsburgh Commission on Human Relations (1973)	no	
89	1	9	109450	109271	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Bigelow v. Virginia (1975)	no	
89	2	8	109450	106761	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	New York Times Co. v. Sullivan (1964)	no	
89	3	5	109450	2239749	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Patterson Drug Company v. Kingery (1969)	no	
89	4	5	109450	103347	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Thornhill v. Alabama (1940)	no	
89	5	4	109450	2098134	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Virginia Citizens Consumer Council, Inc. v. State Board of Pharmacy (1974)	no	
89	6	4	109450	103654	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Valentine v. Chrestensen (1942)	yes	
89	7	4	109450	105285	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Williamson v. Lee Optical of Oklahoma, Inc. (1955)	no	
89	8	4	109450	107970	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	National Labor Relations Board v. Gissel Packing Co. (1969)	no	
89	9	4	109450	108444	Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.,425 U.S. 748  (1976)	scotus	463564	109450	Dun & Bradstreet, Inc. v. C. R. Grove, Trustee (1971)	no	
90	0	13	109615	104587	Complete Auto Transit, Inc. v. Brady,430 U.S. 274  (1977)	scotus	240116	109615	Memphis Natural Gas Co. v. Stone (1948)	no	
90	1	10	109615	109239	Complete Auto Transit, Inc. v. Brady,430 U.S. 274  (1977)	scotus	240116	109615	Colonial Pipeline Co. v. Traigle (1975)	no	
90	2	5	109615	104869	Complete Auto Transit, Inc. v. Brady,430 U.S. 274  (1977)	scotus	240116	109615	Spector Motor Service, Inc. v. O'Connor (1951)	yes	
90	3	3	109615	102972	Complete Auto Transit, Inc. v. Brady,430 U.S. 274  (1977)	scotus	240116	109615	Western Live Stock v. Bureau of Revenue (1938)	no	
90	4	3	109615	105828	Complete Auto Transit, Inc. v. Brady,430 U.S. 274  (1977)	scotus	240116	109615	Railway Express Agency, Inc. v. Virginia (1959)	no	
91	0	27	109716	107491	Continental T.V., Inc. v. GTE Sylvania,433 U.S. 36  (1977)	scotus	401653	109716	United States v. Arnold, Schwinn & Co. (1967)	yes	
91	1	8	109716	336461	Continental T.V., Inc. v. GTE Sylvania,433 U.S. 36  (1977)	scotus	401653	109716	Gte Sylvania Incorporated v. Continental T v.  Inc., a Corporation (1976)	no	
91	2	7	109716	105646	Continental T.V., Inc. v. GTE Sylvania,433 U.S. 36  (1977)	scotus	401653	109716	Northern Pacific Railway Co. v. United States (1958)	no	
91	3	6	109716	1458770	Continental T.V., Inc. v. GTE Sylvania,433 U.S. 36  (1977)	scotus	401653	109716	United States v. Arnold, Schwinn & Co. (1965)	no	
92	0	13	109580	86317	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Pollard's Lessee v. HAGAN (1845)	no	
92	1	13	109580	108897	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Bonelli Cattle Co. v. Arizona (1973)	yes	
92	2	12	109580	93804	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Shively v. Bowlby (1894)	no	
92	3	7	109580	102485	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Borax Consolidated, Ltd. v. Los Angeles (1935)	no	
92	4	5	109580	89473	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Barney v. Keokuk (1877)	no	
92	5	5	109580	89097	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	County of St. Clair v. Lovingston (1874)	no	
92	6	5	109580	107555	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Hughes v. Washington (1967)	no	
92	7	5	109580	96443	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Joy v. City of St. Louis (1906)	no	
92	8	5	109580	86113	Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,429 U.S. 363  (1977)	scotus	697831	109580	Wilcox v. Jackson (1839)	no	
93	0	14	109835	109344	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Michelin Tire Corp. v. Wages (1976)	no	
93	1	12	109835	109615	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Complete Auto Transit, Inc. v. Brady (1977)	no	
93	2	9	109835	104388	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Joseph v. Carter & Weekes Stevedoring Co. (1947)	yes	
93	3	7	109835	104859	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Canton Railroad v. Rogan (1951)	no	
93	4	7	109835	102972	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Western Live Stock v. Bureau of Revenue (1938)	no	
93	5	5	109835	102857	Department of Revenue v. Ass’n of Washington Stevedoring Cos.,435 U.S. 734  (1978)	scotus	271970	109835	Puget Sound Stevedoring Co. v. State Tax Commission (1937)	yes	
94	0	16	109881	106170	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Monroe v. Pape (1961)	yes	
94	1	8	109881	86231	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Prigg v. Pennsylvania (1842)	no	
94	2	8	109881	108782	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Moor v. County of Alameda (1973)	no	
94	3	8	109881	334135	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	12 Fair empl.prac.cas. 836, 11 Empl. Prac. Dec. P 10,755 Jane Monell v. Department of Social Services of the City of New York, Defendants (1976)	no	
94	4	6	109881	88174	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Supervisors v. Durant (1870)	no	
94	5	6	109881	88308	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Collector v. Day (1871)	no	
94	6	6	109881	108813	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	City of Kenosha v. Bruno (1973)	no	
94	7	6	109881	108375	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Bivens v. Six Unknown Named Agents of Federal Bureau of Narcotics (1971)	no	
94	8	6	109881	108913	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Cleveland Board of Education v. LaFleur (1974)	no	
94	9	5	109881	109574	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Mt. Healthy City School District Board of Education v. Doyle (1977)	no	
94	10	5	109881	90041	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Ex Parte Virginia (1880)	no	
94	11	5	109881	109503	Monell v. Department of Social Services,436 U.S. 658  (1978)	scotus	266243	109881	Aldinger v. Howard (1976)	no	
95	0	11	109895	109631	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	United States v. Martin Linen Supply Co. (1977)	no	
95	1	11	109895	109688	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Lee v. United States (1977)	no	
95	2	10	109895	109200	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	United States v. Wilson (1975)	no	
95	3	10	109895	109201	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	United States v. Jenkins (1975)	yes	
95	4	9	109895	105594	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Green v. United States (1957)	no	
95	5	6	109895	94515	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	United States v. Ball (1896)	no	
95	6	6	109895	109773	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Arizona v. Washington (1978)	no	
95	7	5	109895	96129	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Kepner v. United States (1904)	no	
95	8	4	109895	109204	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Serfass v. United States (1975)	no	
95	9	4	109895	108233	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	United States v. Jorn (1971)	no	
95	10	4	109895	106359	United States v. Scott,437 U.S. 82  (1978)	scotus	86099	109895	Fong Foo v. United States (1962)	no	
96	0	22	110063	94405	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Geer v. Connecticut (1896)	yes	
96	1	9	110063	100325	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Lacoste v. Department of Conservation of Louisiana (1924)	no	
96	2	8	110063	101328	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Foster-Fountain Packing Co. v. Haydel (1928)	no	
96	3	7	110063	104652	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	H. P. Hood & Sons, Inc. v. Du Mond (1949)	no	
96	4	6	110063	97421	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	West v. Kansas Natural Gas Co. (1911)	no	
96	5	6	110063	108085	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Pike v. Bruce Church, Inc. (1970)	no	
96	6	6	110063	109662	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Douglas v. Seacoast Products, Inc. (1977)	no	
96	7	5	110063	109868	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Baldwin v. Fish and Game Comm'n of Mont. (1978)	no	
96	8	5	110063	109916	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	City of Philadelphia v. New Jersey (1978)	no	
96	9	5	110063	104563	Hughes v. Oklahoma,441 U.S. 322  (1979)	scotus	157215	110063	Toomer v. Witsell (1948)	no	
97	0	9	110212	105789	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Hawkins v. United States (1958)	yes	
97	1	3	110212	102164	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Funk v. United States (1933)	no	
97	2	2	110212	106048	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Wyatt v. United States (1960)	no	
97	3	2	110212	102181	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Wolfle v. United States (1934)	no	
97	4	2	110212	86090	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Stein v. Bowman (1839)	no	
97	5	2	110212	104845	Trammel v. United States,445 U.S. 40  (1980)	scotus	240272	110212	Blau v. United States (1951)	no	
98	0	9	110325	106022	United States v. Salvucci,448 U.S. 83  (1980)	scotus	828162	110325	Jones v. United States (1960)	yes	
98	1	9	110325	107636	United States v. Salvucci,448 U.S. 83  (1980)	scotus	828162	110325	Simmons v. United States (1968)	no	
98	2	3	110325	108760	United States v. Salvucci,448 U.S. 83  (1980)	scotus	828162	110325	Brown v. United States (1973)	no	
98	3	3	110325	107872	United States v. Salvucci,448 U.S. 83  (1980)	scotus	828162	110325	Alderman v. United States (1969)	no	
99	0	14	110563	109615	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Complete Auto Transit, Inc. v. Brady (1977)	no	
99	1	8	110563	109835	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Department of Revenue v. Ass'n of Washington Stevedoring Companies (1978)	no	
99	2	8	110563	877181	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Commonwealth Edison Co. v. State (1980)	no	
99	3	7	110563	104253	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Nippert v. City of Richmond (1946)	no	
99	4	6	110563	110488	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Maryland v. Louisiana (1981)	no	
99	5	6	110563	102972	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Western Live Stock v. Bureau of Revenue (1938)	no	
99	6	6	110563	106846	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	General Motors Corp. v. Washington (1964)	no	
99	7	5	110563	103186	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Clark v. Paul Gray, Inc. (1939)	no	
99	8	5	110563	100063	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Heisler v. Thomas Colliery Co. (1922)	yes	
99	9	5	110563	105195	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Michigan-Wisconsin Pipe Line Co. v. Calvert (1954)	no	
99	10	5	110563	102777	Commonwealth Edison Co. v. Montana,453 U.S. 609  (1981)	scotus	1550125	110563	Ingels v. Morf (1937)	no	
100	0	12	110799	2226827	Sporhase v. Nebraska ex rel. Douglas,458 U.S. 941  (1982)	scotus	1858114	110799	State Ex Rel. Douglas v. Sporhase (1981)	no	
100	1	8	110799	1818257	Sporhase v. Nebraska ex rel. Douglas,458 U.S. 941  (1982)	scotus	1858114	110799	City of Altus, Oklahoma v. Carr (1966)	no	
100	2	7	110799	96834	Sporhase v. Nebraska ex rel. Douglas,458 U.S. 941  (1982)	scotus	1858114	110799	Hudson County Water Co. v. McCarter (1908)	yes	
100	3	4	110799	97421	Sporhase v. Nebraska ex rel. Douglas,458 U.S. 941  (1982)	scotus	1858114	110799	West v. Kansas Natural Gas Co. (1911)	no	
100	4	4	110799	94405	Sporhase v. Nebraska ex rel. Douglas,458 U.S. 941  (1982)	scotus	1858114	110799	Geer v. Connecticut (1896)	no	
101	0	20	110719	110119	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	Arkansas v. Sanders (1979)	no	
101	1	19	110719	100567	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	Carroll v. United States (1925)	no	
101	2	13	110719	109714	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	United States v. Chadwick (1977)	no	
101	3	13	110719	110558	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	Robbins v. California (1981)	yes	
101	4	11	110719	108184	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	Chambers v. Maroney (1970)	no	
101	5	10	110719	392944	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	United States v. Albert Ross, Jr. (1981)	no	
101	6	4	110719	108377	United States v. Ross,456 U.S. 798  (1982)	scotus	432628	110719	Coolidge v. New Hampshire (1971)	no	
102	0	13	111218	104463	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	United States v. Yellow Cab Co. (1947)	yes	
102	1	12	111218	104915	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	Timken Roller Bearing Co. v. United States (1951)	no	
102	2	8	111218	104839	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	Kiefer-Stewart Co. v. Joseph E. Seagram & Sons, Inc. (1951)	no	
102	3	8	111218	107732	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	Perma Life Mufflers, Inc. v. International Parts Corp. (1968)	no	
102	4	7	111218	102041	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	Appalachian Coals, Inc. v. United States (1933)	no	
102	5	7	111218	104037	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	United States v. Crescent Amusement Co. (1944)	no	
102	6	4	111218	1292673	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	United States v. American Tobacco Co. (1911)	no	
102	7	4	111218	106009	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	United States v. Parke, Davis & Co. (1960)	no	
102	8	4	111218	409686	Copperweld Corp. v. Independence Tube Corp.,467 U.S. 752  (1984)	scotus	162324	111218	 (1982)	no	
103	0	11	111103	102987	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	Helvering v. Mitchell (1938)	no	
103	1	6	111103	110331	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	United States v. Ward (1980)	no	
103	2	3	111103	106534	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	Kennedy v. Mendoza-Martinez (1963)	no	
103	3	2	111103	407595	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	United States v. One Assortment of 89 Firearms, National Rifle Association of America, Amicus Curiae (1982)	no	
103	4	2	111103	108643	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	One Lot Emerald Cut Stones and One Ring v. United States (1972)	no	
103	5	2	111103	106087	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	Flemming v. Nestor (1960)	no	
103	-	0	111103	8178595	United States v. One Assortment of 89 Firearms,465 U.S. 354  (1984)	scotus	1000145	111103	Coffey v. United States, 116 U.S. 436 (1886)	yes	* cite not in courtlistener
104	0	33	111308	109499	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	National League of Cities v. Usery (1976)	yes	
104	1	11	111308	110881	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Equal Employment Opportunity Commission v. Wyoming (1983)	no	
104	2	10	111308	110516	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Hodel v. Virginia Surface Mining & Reclamation Assn., Inc. (1981)	no	
104	3	10	111308	110673	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	United Transportation Union v. Long Island Rail Road (1982)	no	
104	4	9	111308	104222	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	New York v. United States (1946)	no	
104	5	8	111308	110718	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Federal Energy Regulatory Commission v. Mississippi (1982)	no	
104	6	7	111308	109259	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Fry v. United States (1975)	no	
104	7	6	111308	107734	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Maryland v. Wirtz (1968)	no	
104	8	5	111308	2239255	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	San Antonio Metropolitan Transit Authority v. Donovan (1983)	no	
104	9	5	111308	102330	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	Helvering v. Powers (1934)	no	
104	10	5	111308	96357	Garcia v. San Antonio Metropolitan Transit Authority,469 U.S. 528  (1985)	scotus	155595	111308	South Carolina v. United States (1905)	no	
105	0	9	111404	91894	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	Ex Parte Bain (1887)	yes	
105	1	9	111404	105978	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	Stirone v. United States (1960)	no	
105	2	7	111404	423986	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	United States v. James Rual Miller (1983)	no	
105	3	3	111404	102436	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	Berger v. United States (1935)	no	
105	4	3	111404	106407	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	Russell v. United States (1962)	no	
105	5	3	111404	103976	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	United States v. Ballard (1944)	no	
105	6	3	111404	100951	United States v. Miller,471 U.S. 130  (1985)	scotus	2517240	111404	Salinger v. United States (1926)	no	
106	0	14	111555	110478	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Parratt v. Taylor (1981)	yes	
106	1	4	111555	111252	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Hudson v. Palmer (1984)	no	
106	2	3	111555	109635	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Ingraham v. Wright (1977)	no	
106	3	2	111555	109561	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Estelle v. Gamble (1976)	no	
106	4	2	111555	109097	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Wolff v. McDonnell (1974)	no	
106	5	2	111555	110132	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Baker v. McCollan (1979)	no	
106	6	2	111555	87021	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	South v. Maryland Ex Rel. Pottle (1856)	no	
106	7	2	111555	106170	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Monroe v. Pape (1961)	no	
106	8	2	111555	108430	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Groppi v. Leslie (1972)	no	
106	9	2	111555	110169	Daniels v. Williams,474 U.S. 327  (1986)	scotus	27760	111555	Martinez v. California (1980)	no	
107	0	12	111940	87371	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Commonwealth of Ky. v. DENNISON, GOVERNOR, &C. (1861)	yes	
107	1	2	111940	109961	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Michigan v. Doran (1978)	no	
107	2	1	111940	105312	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Brown v. Board of Education (1955)	no	
107	3	1	111940	111492	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Jean v. Nelson (1985)	no	
107	4	1	111940	105221	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Brown v. Board of Education (1954)	no	
107	5	1	111940	105766	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Cooper v. Aaron (1958)	no	
107	6	1	111940	96519	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Appleyard v. Massachusetts (1906)	no	
107	7	1	111940	467594	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Commonwealth of Puerto Rico v. Terry E. Branstad (1986)	no	
107	8	1	111940	111916	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	California v. Superior Court of Cal., San Bernardino Cty. (1987)	no	
107	9	1	111940	99021	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Biddinger v. Commissioner of Police of City of New York (1917)	no	
107	10	1	111940	110926	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Kolender v. Lawson (1983)	no	
107	11	1	111940	102605	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Ashwander v. Tennessee Valley Authority (1936)	no	
107	12	1	111940	110322	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Maine v. Thiboutot (1980)	no	
107	13	1	111940	109490	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Examining Bd. of Engineers, Architects and Surveyors v. Flores De Otero (1976)	no	
107	14	1	111940	96819	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Ex Parte Young (1908)	no	
107	15	1	111940	96915	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	New York Ex Rel. Kopel v. Bingham (1909)	no	
107	16	1	111940	107705	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Green v. County School Board of New Kent County (1968)	no	
107	17	1	111940	89308	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Board of Liquidation v. McComb (1876)	no	
107	18	1	111940	110718	Puerto Rico v. Branstad,483 U.S. 219  (1987)	scotus	240876	111940	Federal Energy Regulatory Commission v. Mississippi (1982)	no	
108	0	17	111948	107953	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	O'Callahan v. Parker (1969)	yes	
108	1	7	111948	105326	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	United States Ex Rel. Toth v. Quarles (1955)	no	
108	2	6	111948	108280	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	Relford v. Commandant, US Disciplinary Barracks, Fort Leavenworth (1971)	no	
108	3	5	111948	105525	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	Reid v. Covert (1957)	no	
108	4	4	111948	105981	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	Kinsella v. United States Ex Rel. Singleton (1960)	no	
108	5	4	111948	89821	Solorio v. United States,483 U.S. 435  (1987)	scotus	160062	111948	Coleman v. Tennessee (1879)	no	
109	0	12	112040	111308	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Garcia v. San Antonio Metropolitan Transit Authority (1985)	no	
109	1	9	112040	104222	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	New York v. United States (1946)	no	
109	2	8	112040	103172	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Graves v. New York Ex Rel. O'Keefe (1939)	no	
109	3	7	112040	103047	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Helvering v. Gerhardt (1938)	no	
109	4	7	112040	110718	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Federal Energy Regulatory Commission v. Mississippi (1982)	no	
109	5	6	112040	101762	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Indian Motocycle Co. v. United States (1931)	no	
109	6	6	112040	94174	South Carolina v. Baker,485 U.S. 505  (1988)	scotus	10598	112040	Pollock v. Farmers' Loan & Trust Co. (1895)	yes	
110	0	6	112276	1098406	Alabama v. Smith,490 U.S. 794  (1989)	scotus	144896	112276	Ex Parte Smith (1988)	no	
110	1	6	112276	107978	Alabama v. Smith,490 U.S. 794  (1989)	scotus	144896	112276	North Carolina v. Pearce (1969)	yes	
110	2	5	112276	108569	Alabama v. Smith,490 U.S. 794  (1989)	scotus	144896	112276	Colten v. Kentucky (1972)	no	
110	3	4	112276	111602	Alabama v. Smith,490 U.S. 794  (1989)	scotus	144896	112276	Texas v. McCullough (1986)	no	
110	4	4	112276	110748	Alabama v. Smith,490 U.S. 794  (1989)	scotus	144896	112276	United States v. Goodwin (1982)	no	
